User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
4521,1,-53.38815515876471,7.287504004505137,600.8477021771661,601.1851667117414,69.97945235215848
4522,1,-54.11994248730967,7.2535403403509235,600.3419378632065,699.3861068355905,73.12911402922428
4523,1,-66.73263099727228,7.499825919884968,1001.5931125257283,1100.8673709686334,70.49219049893507
4524,1,-53.99480576345748,6.9534752384248115,602.097759144374,700.9423175430865,70.32369564135803
4525,1,-59.94670237736303,6.888884988725322,699.0737092393966,801.2660104227213,69.95205976831252
4526,1,-45.504008440759826,5.121206957188016,500.7671431784455,499.36613692398913,72.86391424904609
4527,1,-50.660335315064344,5.259822066990647,603.1109895585735,602.1165845628947,71.49202890352021
4528,1,-56.896174228296566,6.4841061669755895,800.1435105604354,1001.0930420875197,69.10237149180506
4529,1,-47.348776725357155,5.76465473846177,501.22343796734395,502.16493664946904,69.66494297475523
4530,1,-48.465468886615845,5.399251426397161,602.0955303507974,602.1811739024727,71.78201656705357
4531,1,-52.7377233293649,5.792772288288215,601.6110153677575,701.0646970700998,71.3689130157202
4532,1,-48.30227559984757,6.736387477622277,600.7605495273417,601.1785918939365,71.23582531288982
4533,1,-53.90514574721757,5.503722523255627,600.6036095733897,702.4811017084395,71.21558293423705
4534,1,-45.85051780928683,7.24193952676356,501.0742089189763,501.808660395478,70.00538218181717
4535,1,-63.57127309282839,8.463900456815807,1000.9358232471079,1100.3603194366904,70.98179661221009
4536,1,-48.53259723441241,6.874776918206688,600.5913101805638,600.9957275565307,71.54804604976322
4537,1,-41.4199816813568,7.12990216353133,400.7515348573978,401.15139620133886,71.02879270039276
4538,1,-54.38694047621638,6.398365448223455,701.6527737098812,800.6258850414143,70.87005288814656
4539,1,-49.20574500748297,6.227251427375553,599.4110443748002,600.7173331887892,71.36675601170083
4540,1,-60.48644091529752,7.387534156312092,901.9149334422883,1001.7489668982842,71.38455508206863
4541,1,-39.94742782016209,7.322240219127162,402.00021371684414,400.7650633890457,70.64744165560573
4542,1,-54.14777275985329,6.807452255333778,602.6956426018621,700.8159977686435,71.53435612784267
4543,1,-63.57287298946867,6.580208401804004,799.3728793575312,900.8626309589032,73.14610819990101
4544,1,-56.6381156766504,7.055883203488211,798.9574907261119,1000.4319099202867,70.27634431196478
4545,1,-58.26282302737465,6.0276517373033265,902.8277612801623,1101.2761958883964,69.72649120952983
4546,1,-53.34606398874608,6.200276165070455,601.7629528692507,600.2757648161519,71.17272202369064
4547,1,-48.37815819090276,5.217872064328896,500.0859240042501,501.28782601323616,71.66969191019984
4548,1,-59.987554913941466,7.828808841065413,701.2365181825727,800.5112582574912,71.26263022042664
4549,1,-59.97326897822266,7.708347478502198,699.699265266047,800.3127651005647,70.53937615178407
4550,1,-47.9382252443919,6.550920444493576,602.6593029920671,600.0212745847751,69.89861266127136
4551,1,-42.85127752147772,6.160343017305296,500.99068705233367,501.1289210428453,70.46108499367334
4552,1,-64.472195235888,10.180608478451914,1201.1177938817013,1302.2022336972468,79.89562978556609
4553,1,-50.398149057618966,6.0755919802186344,601.9536061746891,601.8441194432805,70.8986454092488
4554,1,-50.2204218533276,4.766830754542685,601.2866873895098,601.5838457679976,72.44642669797297
4555,1,-67.41588303356818,10.840281072177323,1101.6153244562715,1200.88584459057,72.41936745981822
4556,1,-66.05330500918953,8.369869440197613,1001.7692428377663,1100.6862448898748,71.07777870493783
4557,1,-40.50019980061296,6.8164046731027215,400.29362330162996,400.3530737893548,71.89791931754536
4558,1,-59.41649118338529,5.8787846245261886,902.3690610363757,1000.3006826616976,71.39657541603894
4559,1,-39.58622827660566,6.630037602054694,401.134989901034,398.9647086771496,70.20491633450136
4560,1,-48.75426946642176,6.79567746082022,602.0213495284256,599.2625067138212,70.84235861318321
4561,1,-49.471897609738626,5.46459239694334,601.1227390556955,601.9670628919457,71.32197982287578
4562,1,-40.049845657927655,6.45686017854864,400.26213240261353,401.13080452315046,70.9337979276716
4563,1,-52.6525989168805,5.982963144217543,599.6736769611442,602.6514724670755,72.76935822486308
4564,1,-46.32860423426475,5.419791804434082,502.60402925168717,498.5960473616028,68.91890241658892
4565,1,-37.92644497896266,5.147100757843262,401.0242704413975,399.935363725637,71.86384552061045
4566,1,-68.42198038387366,11.721169667337424,1001.929920142947,1500.8970977114957,89.84838096408888
4567,1,-57.40933589454311,5.964556922659588,700.7024709318067,899.2984728855538,71.52723578270172
4568,1,-61.137602274422356,8.53281284022901,1001.1430900992658,1101.1052835057237,70.82653102313176
4569,1,-62.40313711381733,7.171074529400167,800.0692716160643,902.0479433664233,70.75251745447288
4570,1,-68.18806812912318,7.43635446975974,1101.9185056055594,1200.7408483272459,70.35737466297796
4571,1,-47.65052975830313,5.993338728902426,601.0964291863444,602.7378555097218,69.90605027586057
4572,1,-38.417405221730974,6.500176002624617,400.9738882487241,399.8829748470702,69.76899692881774
4573,1,-63.47374838403442,7.659676596580812,1000.966175590404,1100.768118358157,70.89377724276972
4574,1,-54.86754107529234,5.5128160526614725,702.2502624778901,800.2047543286772,71.55109682560163
4575,1,-54.27264289988224,5.186327748417723,701.6203272769353,801.25475110278,70.95899031632051
4576,1,-43.519434485242684,7.137874444274471,501.2596534444564,501.71185061178824,71.63347544261181
4577,1,-51.522276911658906,7.431006456131587,602.4822947599698,600.6691704764094,73.30028077087297
4578,1,-42.38411512196426,6.239573820884997,400.10748298191453,400.4438840294251,70.56405518003307
4579,1,-38.039004146492935,5.381995422101884,401.3320002892302,399.49612367441586,69.02712356699642
4580,1,-47.51861676907075,5.649823638752369,600.4031421941353,598.5086526881786,70.45084008989647
4581,1,-67.83249413788596,12.085005664771455,1003.4319266053785,1503.3936806228585,91.49951562526591
4582,1,-55.766880368488465,6.694330711861685,699.999638686618,900.1721662482912,69.66965842526936
4583,1,-48.78542346393575,6.044571675804983,600.5848415310259,602.431723195529,70.4263352816136
4584,1,-57.630166570364715,4.48512504664003,800.4452948833775,1000.5144458953597,69.90986477199412
4585,1,-48.09495370650666,6.7908998267381,601.2763935401262,600.3596167288346,71.52759033071521
4586,1,-41.144302045115666,6.434774553038799,400.84519000671764,401.18612987634407,70.65242507686318
4587,1,-45.66293822186969,6.727405105165099,500.31067777637077,501.07866922542144,72.99661242617178
4588,1,-55.32774209953011,6.0695635335765346,701.7940405815228,800.9478674837186,71.16032782587872
4589,1,-57.3599170264827,4.174642420948935,802.3360031623567,1002.2954259549713,71.78393383975504
4590,1,-54.61286088848198,7.444217386032224,699.9764716980616,802.1861052002683,70.03564195815979
4591,1,-60.24938421250001,8.57377432982872,900.0543326308857,999.1061749904717,72.3118377304367
4592,1,-47.33311088726916,5.188681333121569,602.0114714833885,600.4253529275982,71.03777339070692
4593,1,-49.16878544088721,6.565080352879244,601.4256596704008,600.084599810527,72.13803183047713
4594,1,-65.18785246111118,8.237115269060515,1100.6671479048819,1201.4953825983414,71.29720407494024
4595,1,-58.37948154273017,4.937571026619555,900.5332705353031,1099.8143115293294,69.6211968235648
4596,1,-47.016187541808186,5.57340398521709,500.42141265396475,500.8676381600124,71.6027568466096
4597,1,-56.09944961648702,4.676694082744902,800.8013577549937,1000.0595300464091,71.19190293505233
4598,1,-48.28833437219299,6.272636287887051,601.6217572922762,599.4175035550911,69.97625897948824
4599,1,-47.82067784885394,5.553716570352637,600.1530598920535,601.8374970655923,70.17425396260391
4600,1,-64.55026160621254,10.330515716498951,1002.1260486678624,1100.324078153477,69.94586351936512
4601,1,-46.163272376055275,6.963542029362936,500.7080522587721,501.52854422913776,70.8181294567525
4602,1,-48.15188914788335,5.710750308211496,600.8744053865546,600.3910365651435,70.8577554207394
4603,1,-59.31317129052824,8.766070132129887,700.8202434333261,800.8543440774846,69.1978469265323
4604,1,-40.61368756137888,4.800958638722894,502.452548931671,500.17234383951774,72.05078347150406
4605,1,-61.06544904864742,5.705633539700015,699.650098073411,800.3996019495016,70.73921166185852
4606,1,-57.761453306897316,5.469965572685486,802.5577667603712,1001.9228581113476,72.47675249704743
4607,1,-69.69046898540643,13.003119788047044,1002.1203451517965,1500.0751256949013,89.57236795152244
4608,1,-56.12964946710769,6.368760157089442,701.8448528331711,900.9845535528176,71.22524424129523
4609,1,-52.45948071348233,3.9121884138500365,603.2239368617849,599.7505472616408,71.63325648492389
4610,1,-39.917601089892095,5.38025335036148,402.058635069926,401.48583626572486,71.93873109532905
4611,1,-47.06494411516508,6.832014506591245,601.0033923772031,600.5908791079443,71.62577176466446
4612,1,-41.12912176777851,5.648431854579285,402.1643279391092,400.0440218318948,71.51170591908483
4613,1,-40.082724303686206,5.9452477327423585,402.30380425031746,401.39717892183455,71.35681039021297
4614,1,-45.153163330253854,4.880052946491021,500.00559713777136,501.1081674074379,71.28036258120875
4615,1,-51.64677709035067,4.443554465627484,601.1981244872311,600.160390873232,70.99840267644106
4616,1,-62.98881657587388,5.1081945385081005,802.3534895760208,902.1202515016454,70.02881601437991
4617,1,-66.60388579915703,9.812954531809213,1201.7010091948268,1300.57325111019,80.81371770348417
4618,1,-58.07512675636767,5.002643868841538,901.097095081623,1101.251404090264,70.83999600733853
4619,1,-58.77181769739678,5.842319228974692,900.5248537582127,1099.3067593631215,71.37623041964248
4620,1,-52.89311947859097,4.858231944662399,601.5556139508725,701.0009396145128,71.76910307121193
4621,1,-37.112753099395256,6.637511204801893,400.9538044673106,400.3094672722643,71.88971739348115
4622,1,-46.95061782138117,5.052742453437487,600.9460800829531,601.1289473538268,67.5651220050442
4623,1,-49.85751797453018,5.845541662964537,601.2807340085635,601.6990793349529,70.26883932637675
4624,1,-41.75707909027189,6.141517796537197,500.9737566910868,501.04764744546213,70.84216615998794
4625,1,-57.42642994266272,7.400704563069205,802.5446813719195,1001.9594223764811,71.60648482999454
4626,1,-68.05343908826717,12.256700684173534,1000.1526920305039,1501.5474868519034,91.55648070621184
4627,1,-58.81667776994046,4.034039714088783,899.8690197515182,1001.1020218058744,72.75896222290885
4628,1,-46.65700926448467,7.230481289534046,499.66630131635986,498.44093534585096,70.8776819134023
4629,1,-51.29397870511475,5.829458521555813,602.5574542976607,601.3799988865936,71.6761577055052
4630,1,-51.78037486258685,6.208121171165907,602.5533403949449,599.8654179632866,72.7667892817215
4631,1,-49.329985330555054,7.5222514940300655,600.6507539143499,599.6190309277035,72.41892327110742
4632,1,-61.92634681931713,6.8156605416160865,800.5833380509425,901.3389702911325,70.3988407914174
4633,1,-50.25970223322125,6.222120440980115,599.8084616192154,601.6348943453828,69.97059967983213
4634,1,-46.28868838776796,6.165853231004048,501.7676485994431,501.3385885194949,71.54998998087176
4635,1,-47.40775694186579,6.478851287431652,600.1794071850632,600.7821193485379,70.84965908036285
4636,1,-47.627062749709644,4.095199194106004,502.4933604668113,502.2585103312812,71.66147875051264
4637,1,-62.46115297588781,8.159272867216153,999.7599013464095,1100.8072007234537,71.16732192024546
4638,1,-57.99570791006996,6.04544586398002,801.2846403598847,1000.6735973599641,70.11592024321682
4639,1,-58.642227434621034,4.320894800624339,901.4722669501485,1000.5476919776623,70.71538703584488
4640,1,-68.27321350079158,8.283600614924039,1198.644116328446,1301.9176115806238,79.68442688941565
4641,1,-45.52233344355721,4.703380340705323,501.04643165393674,500.65285726838937,70.67267836038307
4642,1,-49.99592248237041,6.865563144760347,601.2114069420745,600.8350764927342,68.458676309609
4643,1,-46.00491868169816,7.1517831495717825,601.468448323867,601.899923121195,70.07972936474548
4644,1,-44.23397728127593,6.0139754249409805,502.4847168697577,502.71068538479807,72.72756326781504
4645,1,-56.82596098057752,6.339234895720367,800.5513348896567,1001.8918254410945,71.13341812040478
4646,1,-59.66121109063791,6.605975672659463,702.9116425856108,802.0115397346644,71.13523985462712
4647,1,-66.74991390320419,9.936435128990995,1100.7758195598212,1200.469439594294,70.59025732617378
4648,1,-61.87667436020699,8.08223699735205,900.5849879016013,1002.1572977988582,69.64343881454224
4649,1,-59.21262866136489,8.37268075249252,699.8258581724174,800.5363126149505,73.46312987270099
4650,1,-61.54821457646751,5.682005387829649,900.9070429096906,1001.0568798657425,70.72995278603608
4651,1,-52.69391734199005,7.895216140068046,601.2397799664956,600.3950817379184,71.29835035299425
4652,1,-44.765443271851154,7.458266141838503,500.59193591221833,500.817021419935,71.36902446688963
4653,1,-44.10655902723952,6.501642066268756,500.783574027,501.0002616280179,72.56454548555506
4654,1,-55.075256119857414,6.39427441495426,701.7897277505238,800.1326691327525,69.7917956881601
4655,1,-67.60991834546513,9.039276318615027,1002.2302888927991,1101.4045380814023,70.93044141716648
4656,1,-44.13898779708349,7.706274589731564,499.36229560599327,501.32798255000966,69.70982157545049
4657,1,-56.339071064630375,4.9831482851125255,802.610218774178,1000.4010889303128,70.58980902491166
4658,1,-68.23211033836206,11.325756178821338,1001.7818477554048,1501.9568201814602,91.11449269028203
4659,1,-50.08742051966444,5.499671577043525,599.151578581284,599.1111052465678,70.88376664917627
4660,1,-47.73536563666768,5.3574338465722455,600.6945203811093,600.5713131475333,70.94867904285702
4661,1,-44.771454959539376,5.946866125664956,500.630416784268,501.82370064472775,71.08900008732395
4662,1,-43.44975353958942,5.768822959018289,501.85134000579717,498.60766324986156,71.28822549215212
4663,1,-57.63207151003508,5.684706430520051,800.6207582593369,1000.7983588067339,69.25045442359611
4664,1,-39.39148961200499,6.626318507576956,401.5802916130148,401.6873618043859,72.40290096748522
4665,1,-57.274255021790005,5.823121327787819,801.0452178369233,999.7317155644513,71.66906495284525
4666,1,-63.60298097479973,8.170349422202912,1000.0230029722926,1100.6232077353068,72.37587580205177
4667,1,-58.65223268586676,6.588549205864094,700.0821849711755,798.5604699789684,70.8284390542955
4668,1,-57.383039794440705,5.46863044409643,802.1768171903548,1001.955582283466,69.46969098947403
4669,1,-55.58830801129015,7.28196959781291,701.4753339228421,801.7219218877959,71.49620487696735
4670,1,-58.17512854310978,5.976254309856444,901.8361693994055,1000.621759146252,72.0896986731726
4671,1,-42.09884186259502,5.803776901411289,502.20693149742294,502.79436983609804,70.61629560691972
4672,1,-39.89516856779664,6.0057655650730615,400.70927180676057,400.4393622957107,71.06987300477084
4673,1,-65.2644178579024,7.64663911488615,1099.481396564279,1202.4716153863935,69.2131710979144
4674,1,-63.661686542522155,8.824049640830038,1001.7378394234735,1099.681171063139,70.10262779835595
4675,1,-48.46985922719899,4.886791387858233,499.5049260612303,501.7262591076769,71.18422065213144
4676,1,-64.38213690895287,7.8294996482695645,1100.3429535401292,1200.4318627444393,72.05127025229397
4677,1,-45.033983407248186,5.686181855202066,500.34072915915834,499.90412980624717,70.6926775955324
4678,1,-47.423602657196355,5.845714023436161,599.8479268732829,601.1941739480187,70.56747884931755
4679,1,-41.50952096493838,5.874730707380098,400.9116113790215,401.48161979537673,72.3363575856025
4680,1,-53.755614457334296,5.041227978920945,601.6297182250754,700.2456124059352,72.64957563528111
4681,1,-53.15252740318628,5.581411464708541,601.8577639102887,701.9564451809866,70.06907114846113
4682,1,-38.67937007114767,7.4231017677121836,400.0674992791377,401.69037116917497,70.7927358029982
4683,1,-57.511811904770994,5.376404339836144,900.8556358058956,1101.9689964613626,71.06063287370326
4684,1,-57.62083958819951,6.780950149773815,800.7445854397167,999.3756336161438,70.72582372791528
4685,1,-45.12349393824792,6.237907841794419,501.48346710537237,502.49463154724447,70.65508591575593
4686,1,-44.16815933152664,6.287259112123342,498.5128998849187,501.0172937640698,73.00347670387293
4687,1,-45.914570043383186,6.2179854277936535,501.5402175628583,500.3844868947636,71.12198342685193
4688,1,-68.0836061412267,8.851468575224596,1100.6845156319575,1198.950039318018,71.53742114470346
4689,1,-61.482545410273424,8.669664609754044,900.8222904863777,1002.6033286578148,72.25862864151105
4690,1,-54.59838490463078,5.059230345019736,701.1688129660404,802.4030688480105,71.40342389026361
4691,1,-50.83108544662678,6.167610600800817,602.6017365510374,602.8958742046849,72.68066598178378
4692,1,-39.53657828566478,6.969482617864343,402.5372049082407,401.7311027746727,69.03290140516984
4693,1,-64.56405142096587,7.6042333787646275,1001.7445482077462,1101.7172158881247,71.36825462266752
4694,1,-41.25956021944061,4.121857641575843,501.426835547921,502.65699450766306,71.37429034000138
4695,1,-69.58887341595332,10.230421631391202,1001.971643548738,1501.2235983138364,92.56564975784708
4696,1,-68.3506941514867,9.733546693403596,1201.373335181366,1300.9032311728552,82.00459971766911
4697,1,-46.46404293478967,6.171505113105106,501.0094210419218,502.31995068122706,70.93825560563509
4698,1,-57.37773205837644,6.083543261560635,702.2582535264459,901.0482693243583,71.76384142714434
4699,1,-49.571514285628155,5.498749693038699,600.9388022599072,601.2330744234965,69.11261026652983
4700,1,-54.76235494895033,5.998794326206257,700.5706660933066,902.5969896774824,72.1110591085401
4701,1,-43.13010668802941,6.569326129343324,400.50858526391227,403.3070932661242,71.98035087281605
4702,1,-53.64256924729342,7.265842262265904,702.0805868543043,801.5767746189207,67.77669089213714
4703,1,-46.81249116084983,6.646476064423036,599.687159499458,601.574971557665,70.7426099702179
4704,1,-60.340833574533214,7.227308788150325,800.3535155090193,900.9700464054308,71.00031969642446
4705,1,-59.49116564266493,7.094797543052979,800.2969607177977,901.2878788028153,71.59136077729417
4706,1,-61.4515551592031,6.6782022821970415,800.5601977715959,900.4630605724252,70.47743351181528
4707,1,-45.80772062336496,5.05134930712287,500.28054814591604,499.8110987347481,71.55619106214282
4708,1,-47.113113487566615,6.398749733295096,499.35845857886693,500.032414405536,70.5037333846607
4709,1,-41.10762429370346,4.948393383148879,500.6335223146157,500.02131178103474,71.289449748325
4710,1,-55.11727690757432,4.731171441479377,701.8025815746878,900.6634112294757,71.03825126174638
4711,1,-46.04233204832757,5.6077227984951925,502.2459223819187,501.73168546586146,70.15815155034176
4712,1,-43.99991010368627,6.113290900134583,500.7343273963842,500.06309969012415,68.98549560506679
4713,1,-48.66933937053034,6.950779007017067,600.6184188107532,600.442226062321,70.64912897203355
4714,1,-38.03053456428024,7.745491808486397,401.43302776798106,404.4020738636026,69.74300074948114
4715,1,-52.5875690403545,4.369719022915266,602.8540880599257,700.1013456737815,71.01673190544366
4716,1,-55.642667454998616,3.966171344793965,800.7714353972013,1000.1255007511834,70.7693098395879
4717,1,-59.02181376478871,6.056170550360909,701.450329390972,798.7397354963747,72.43679671187724
4718,1,-45.34253283824704,6.612542635500788,501.62405907473664,500.5354654963118,70.15646058167178
4719,1,-49.361355998778514,3.8369890932283224,601.5806044711721,602.7721900917136,71.21212035530213
4720,1,-38.10437940842413,6.781010662790004,403.23466061172,400.52217827110405,71.83244453439974
4721,1,-39.962738647402844,6.790287859731119,400.19286844710115,400.8291675711252,70.60905117817913
4722,1,-41.31196630568259,6.114380496636196,402.8446734799759,402.3226336826374,71.63295844009419
4723,1,-61.681183091920175,6.471384466056093,799.7249161389216,900.6928819307612,72.57431287578873
4724,1,-66.94986989847212,9.148591136679574,1100.9707191160405,1201.6890325070672,70.58728634195026
4725,1,-62.65753578279481,7.1661426335323934,900.7385427949206,1001.3215429477996,71.69365578903206
4726,1,-44.166307956723095,4.94398363216641,501.3128714981793,500.0049367790272,70.86854263963266
4727,1,-53.582378645897045,4.8582022739901625,600.9337607626233,701.2311607633332,72.18603791169133
4728,1,-51.187385624494475,5.701250649631277,600.8901622781091,601.3611276976319,71.55599159136044
4729,1,-53.6896392597927,7.163349217736056,600.3081136331649,699.8347108553647,73.07859928533155
4730,1,-69.14007446416403,8.693477782310792,1200.3983999717173,1301.6008583288296,80.21141241104236
4731,1,-42.465973177210564,5.6405172024826795,501.3892821036527,499.48365563819965,71.30879638706985
4732,1,-48.26494277410251,6.112189625965987,600.1942589620056,601.6102296492531,68.01487952089578
4733,1,-69.75588249798497,9.660316082832296,1001.7361050082842,1501.5420465307677,91.91923776520295
4734,1,-50.09629973778024,6.682041810277875,600.8232108610553,600.8157637253507,71.25341540802378
4735,1,-57.488632893365015,6.2964990633038225,901.7768720740017,1001.8434797739214,68.81602368753322
4736,1,-55.519531140683604,5.906167706526692,601.2963338092101,700.4447554051382,71.7405152625258
4737,1,-43.15827273974345,7.365986703516231,501.77634729488994,500.6569543495618,70.08594133338538
4738,1,-40.29083221325804,4.100958549506115,400.54452624409083,400.1194266712517,69.81165801764658
4739,1,-50.40396920355244,6.153190058317267,601.5543991907801,601.8470211427148,68.89391883429738
4740,1,-55.75940300724603,5.176635485300486,802.3883515983373,1001.7107412216087,70.27323365080451
4741,1,-48.977720773652756,7.528743389294366,602.0678623202501,600.6023762379116,71.35442635093564
4742,1,-58.731335519613694,5.246854405765433,901.3307424784906,1099.3445670244114,70.36306826723794
4743,1,-55.98440599713943,4.567895907160003,703.395166756364,902.6794008380299,70.88338116224718
4744,1,-49.88250374731932,6.299990407119866,601.8451598552913,600.4555563299915,69.69802409519899
4745,1,-53.24496577005762,7.165568510618074,597.3969767947577,600.8017434797688,70.69435271866057
4746,1,-49.024567347115635,4.644119061838392,602.7828461888662,602.1042823426719,70.82417507999666
4747,1,-60.51924623977699,8.876190954870317,801.7446713073824,902.0049255961992,69.45749600185331
4748,1,-49.502079802072004,5.947825810974583,600.9762786201593,602.844364120398,72.2685820307199
4749,1,-64.45523887934385,6.711821906010338,1099.8604254897916,1201.0388261468806,72.15923206081355
4750,1,-58.65175813075752,6.4729696087601205,899.9082758733716,1100.5513506881355,69.54306275301437
4751,1,-48.23855488716808,5.541214991122556,501.2232984546815,500.5673667998029,70.92165489911747
4752,1,-56.534989311286,6.054508389123546,801.4027500000742,1001.404906525648,70.98260957536137
4753,1,-67.3094833286933,9.035073763487619,1101.80245281604,1200.9502534309122,71.29236915986003
4754,1,-43.781842328685784,6.440080594428773,501.0035256224708,501.377657306008,70.8951947285501
4755,1,-55.40480930274735,5.971657601384474,701.5604603782876,801.3330793384032,71.05086317972355
4756,1,-49.221760284184676,6.107082015658106,601.7470691811451,602.3368841262999,72.4727432586148
4757,1,-45.000718906296264,5.178758260551353,500.33296078441316,502.5586441463052,70.0595732890244
4758,1,-53.83022545097767,7.480841551666692,701.1264826237916,800.8462880898609,71.57479606101424
4759,1,-47.423176583561336,4.296925471318048,499.93195065496997,501.5128287768705,69.4414843256867
4760,1,-38.80729322643285,6.0298615520934975,400.3938440692468,400.79778591537206,70.30335313267754
4761,1,-43.791727767079536,7.25026164702367,500.242324013706,501.8288059411132,71.31114365245212
4762,1,-47.22494259482887,6.956430038267345,600.7517425984142,600.9060694014568,70.78060643246138
4763,1,-44.86179742180536,4.515110639961305,502.39926509326375,500.63818747818806,68.78609584516117
4764,1,-50.72251093907467,4.600478897684742,601.1625588302376,601.4000351145763,71.87547514776489
4765,1,-47.662260140404584,6.334689192483214,500.34000087009395,499.6498084894074,72.51996085253838
4766,1,-44.34997581683451,4.149802872811408,500.8910694318905,501.31365787365894,72.17999332975711
4767,1,-56.41543344967645,7.561765241024493,700.6536522954879,802.7643604681181,71.14230106869111
4768,1,-45.906784645205065,6.938588608104565,500.80480250616284,501.2221010174685,69.92189880810801
4769,1,-56.42996535128173,4.666390487044993,700.6289524952932,801.154937494515,71.61933267771617
4770,1,-46.95762158045659,3.9531233540491453,501.18708340778886,501.7692975649548,70.97071963422567
4771,1,-61.22248451090075,5.681126925135072,901.328336523605,1000.3252642627679,70.78053510242958
4772,1,-47.588053658040906,5.6254793059513375,600.6204048704691,601.1633315950139,71.08564079366559
4773,1,-50.992450603833305,7.170330203159121,599.2659409254101,599.745632867942,72.3882489649951
4774,1,-40.81423186038336,4.3343258678062515,401.02246381356457,401.3766833746593,70.2077467797632
4775,1,-53.07954604930424,5.020890027359093,701.0728281065822,800.688378225911,72.07788063493213
4776,1,-41.53527480324891,5.588805879510064,400.1283437649581,401.27248875797903,70.32202594544783
4777,1,-37.15559490302074,5.01755249351023,401.2767018307157,401.3638975739457,68.14475311870653
4778,1,-48.29865995513075,5.465512605639124,601.1363151714851,601.4532816579058,71.70147736295719
4779,1,-49.895073342981966,6.805344114272163,600.3444373146912,600.0183694494826,71.454488118495
4780,1,-48.464266782969325,6.561569016146596,599.8281397738938,600.6898851464658,69.55536984164746
4781,1,-41.29735900746341,6.340727345878556,401.3914841700398,401.29405722187914,70.76204096588627
4782,1,-61.13107903450437,7.961105381716948,800.1513246707212,900.0678038617757,70.1594412969162
4783,1,-60.57941619070818,7.4083233382054825,701.6197396913983,800.6990060123574,68.12666099929443
4784,1,-39.1070083232352,4.3917139297394865,400.61037641743275,401.71938199247876,71.03355562047375
4785,1,-55.03752918488455,6.339383197741103,700.2909338620314,802.0007759620092,70.61268169610854
4786,1,-43.162879602394405,5.1951268863169915,500.0536503873869,502.7351705368076,70.28743435283732
4787,1,-46.95850662580034,6.702572866111164,501.2935036238776,500.3209575749259,71.41238243462715
4788,1,-59.93116854204514,5.152973230734938,802.6785786488692,901.955334569012,71.56802871345562
4789,1,-51.7483709219415,5.216309867014447,601.1094414855618,600.7179102488767,70.75945420375258
4790,1,-66.42367047924597,6.280519562455004,1101.2187734490292,1202.1471173994412,71.92487858930293
4791,1,-45.7416250500674,5.472615006687058,501.0740321794821,501.83280291203033,69.95567468974755
4792,1,-55.657670617473265,5.695615958570558,901.5415749962444,1001.4332293760781,71.27637974879735
4793,1,-48.616334887132616,4.489519235367404,500.58060807160115,500.6266575222979,70.94366055259013
4794,1,-37.52236071650539,5.876933023349298,400.27104775642084,402.2596077879129,70.61730964901273
4795,1,-42.713658479203005,6.8607757341960465,499.6206229462501,503.0205781399611,70.21653375113394
4796,1,-54.963951428771686,4.568801275566403,701.0745977830519,802.0277557564748,71.25672950246202
4797,1,-48.69336951850038,4.702852576919202,600.094705645788,601.1713651196884,72.15010302107879
4798,1,-48.24202923114136,7.514742544490071,500.3295216801407,500.9108877803063,70.87608574950775
4799,1,-53.61543493857143,3.8215970629624842,600.9599072439836,699.9962156680313,70.55240666430055
4800,1,-59.432482167680384,7.051727469819072,701.9467862370484,801.7245716330672,69.51707512964347
4801,1,-59.947681273221946,7.337225308435116,698.1670548819502,802.0322567362167,71.47054203720195
4802,1,-59.44013898517704,7.234551707796465,800.4842083021261,901.8962139344166,72.28286514953645
4803,1,-67.15114529918439,9.168006742420395,1100.1607599681247,1200.1717367553706,70.47880652715382
4804,1,-61.478039786007855,7.634417986994549,1000.5778802242816,1100.3522558493366,70.97951874021207
4805,1,-58.17776789177196,7.031536420958721,901.229462028214,1099.2159276238629,72.17428543486916
4806,1,-54.76586430808195,6.231694454534791,698.9841328390432,901.8408811004675,70.04423209252417
4807,1,-47.83007484465474,6.549259941550614,500.29894780836685,500.19550016325627,72.11413869121961
4808,1,-56.49918611371208,6.974656762231092,800.9997879758887,1000.3502141402314,70.71841069558502
4809,1,-56.889169746239894,6.8022985664678375,802.0853452766588,1001.2614341522157,72.57288824549597
4810,1,-40.495809346949564,6.480827294350158,401.2526843754485,400.6364634250644,71.74274045941708
4811,1,-51.56757174221251,4.556440657725835,600.5870481955565,601.6761763396744,71.72644110015128
4812,1,-51.29186190280477,4.79187796042235,601.273953723495,601.1145827016311,70.88202047573182
4813,1,-44.64488757534825,4.46261452156998,500.97882263093675,501.77403780064384,72.35018234957234
4814,1,-41.2800930218995,6.397706803191935,399.5556559326516,401.2553968043493,70.23417506809176
4815,1,-57.922780247228715,6.499104424939444,801.2066866273695,1000.0028548029494,70.78241650154806
4816,1,-61.056019957170065,7.383159232248504,901.3614556710933,1000.7011338586262,70.24007975660837
4817,1,-42.41596573974059,6.508858879635136,501.81206265878217,500.7653640379455,71.02919851944597
4818,1,-48.5597928296712,7.020818811839278,600.7442201996663,601.0910723832047,70.01827616405448
4819,1,-39.59910535650666,7.003283944698218,401.03045421189734,400.84585552107467,73.11189542829892
4820,1,-58.05145639738879,5.385637447159197,799.6313243024636,999.039693468107,69.26108821204616
4821,1,-48.35548731611275,3.635011894665647,500.49179274975444,500.96952405001616,71.84429971838006
